X,Y,OBJECTID,acci_id,tamainid,numunits,AccidentDate,AccidentTime,DayOfWeek,WasFatal,WasHitAndRun,TransImmedMedCare,UCRCode,UCRDescription,CoordX,CoordY,Location,Inside_Outside,City,Accuracy,Distance,Units,Direction,From_At,IntersectingStreet,AddrNumber,AddrDirection,AddrStreetName,AddrStreetNameSuffix,CrossStreetDirection,CrossStreetName,CrossStreetSuffix,LightConditionDescription,WeatherDescription,WeatherOther,RelationDescription,IntersectionTypeDescription,RoadConfigurationDescription,MannerOfCrashDescription,MannerOfCrashOther,DATASOURCE,URL,F7Days,F28Days,COMPSTAT_28D,WEEKLY_7D,AccidentDateTime
998392.589895013719797,424488.020013123750687,23959,1509200425  ,178384,2,2015-09-20T00:00:00.000Z,1914,SUN,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,998392.59,424488.02,MOUNTAIN AV S                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,IRVINGTON RD E                ,        ,E ,IRVINGTON                               ,RD  ,S ,MOUNTAIN                                ,AV  ,DARK-NOT LIGHTED                                       ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
987158.0,449482.339895009994507,23974,1404260317  ,168647,2,2014-04-26T00:00:00.000Z,1530,SAT,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,987158,449482.34,N COLUMBIA AV                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,W ERIE ST                     ,        ,N ,COLUMBIA                                ,AV  ,W ,ERIE                                    ,ST  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,UNKNOWN                                                ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
993702.81003937125206,442645.87007874250412,23978,1405220255  ,169097,2,2014-05-22T00:00:00.000Z,1407,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,993702.81,442645.87,17TH ST E                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,5TH AV S                      ,        ,E ,17TH                                    ,ST  ,S ,5TH                                     ,AV  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
993287.350065615028143,413120.649934381246567,24005,1612140308  ,189518,2,2016-12-14T00:00:00.000Z,1401,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,993287.35,413120.65,LERDO RD W                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,MISSIONDALE RD S              ,        ,W ,LERDO                                   ,RD  ,S ,MISSIONDALE                             ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1612140308.pdf,,,,,
1016082.660104986280203,437902.660104990005493,24013,1508130358  ,177575,2,2015-08-13T00:00:00.000Z,1532,THU,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016082.66,437902.66,29TH ST E                     ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,E ,From,VENICE AV S                   ,        ,E ,29TH                                    ,ST  ,S ,VENICE                                  ,AV  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1021926.18996062874794,459126.029855646193027,24038,1507040288  ,176796,2,2015-07-04T00:00:00.000Z,1358,SAT,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1021926.19,459126.03,CRAYCROFT RD N                ,INSIDE                                                 ,TUCSON              ,Approximately,200  ,Feet,N ,From,GLENN ST E                    ,        ,N ,CRAYCROFT                               ,RD  ,E ,GLENN                                   ,ST  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
991971.43996062874794,461919.37007874250412,24094,1602120378  ,181832,2,2016-02-12T00:00:00.000Z,1923,FRI,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,991971.44,461919.37,NAVAJO RD E                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,STONE AV N                    ,        ,E ,NAVAJO                                  ,RD  ,N ,STONE                                   ,AV  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1032708.25,441000.779855646193027,24126,1504010470  ,175041,2,2015-04-01T00:00:00.000Z,1639,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1032708.25,441000.78,S KOLB RD                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E 21ST ST                     ,        ,E ,21ST                                    ,ST  ,S ,KOLB                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1001153.339895013719797,456149.700131230056286,24165,1610200446  ,188033,2,2016-10-20T00:00:00.000Z,1715,THU,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1001153.34,456149.7,GRANT RD E                    ,,TUCSON              ,N/A,     ,N/A,  ,At,NORRIS AV N                   ,        ,E ,GRANT                                   ,RD  ,N ,NORRIS                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1610200446.pdf,,,,,
1020568.43996062874794,453839.37992125749588,24170,1509080217  ,178442,2,2015-09-08T00:00:00.000Z,1102,TUE,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,1020568.44,453839.38,BEVERLY AV N                  ,INSIDE                                                 ,TUCSON              ,Approximately,15   ,Feet,N ,From,PIMA ST E                     ,        ,N ,BEVERLY                                 ,AV  ,E ,PIMA                                    ,ST  ,DAYLIGHT                                               ,CLOUDY                                                 ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1000648.18996062874794,468097.109908133745193,24176,1710100380  ,197114,2,2017-10-10T00:00:00.000Z,1404,TUE,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1000648.19,468097.11,E LIMBERLOST DR               ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,W ,From,N CAMPBELL AV                 ,        ,N ,CAMPBELL                                ,AV  ,E ,LIMBERLOST                              ,DR  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1710100380.pdf,,,,,
1034934.25,451121.220144353806973,24216,1806200249  ,203056,2,2018-06-20T00:00:00.000Z,1206,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1034934.25,451121.22,SPEEDWAY BL                   ,INSIDE                                                 ,TUCSON              ,Approximately,40   ,Feet,W ,From,PRESSYC PL                    ,        ,N ,PRESSYC                                 ,PL  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1806200249.pdf,,,,,
1001290.339895013719797,445662.109908133745193,24240,1405050383  ,169251,2,2014-05-05T00:00:00.000Z,1544,MON,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1001290.34,445662.11,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,S NORRIS AV                   ,        ,E ,BROADWAY                                ,BL  ,N ,NORRIS                                  ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1035840.93996062874794,456649.080052495002747,24292,1610080397  ,187696,2,2016-10-08T00:00:00.000Z,1658,SAT,0,0,1,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1035840.94,456649.08,CAMINO PIO DECIMO N           ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,TANQUE VERDE RD E             ,        ,N ,CAMINO PIO DECIMO                       ,    ,E ,TANQUE VERDE                            ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1610080397.pdf,,,,,
1054112.37007873877883,415484.18996062874794,24316,1709170434  ,196537,2,2017-09-17T00:00:00.000Z,1927,SUN,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1054112.37,415484.19,FOREST GLEN E                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,HOUGHTON RD S                 ,        ,E ,FOREST GLEN                             ,    ,S ,HOUGHTON                                ,RD  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLIST             ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1709170434.pdf,,,,,
995946.43996062874794,451371.770013123750687,24337,1602200346  ,182000,2,2016-02-20T00:00:00.000Z,1850,SAT,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,995946.44,451371.77,EUCLID AV N                   ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,HELEN ST E                    ,        ,N ,EUCLID                                  ,AV  ,E ,HELEN                                   ,ST  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1014615.470144357532263,453772.419947504997253,24343,1511070156  ,179561,2,2015-11-07T00:00:00.000Z,1101,SAT,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1014615.47,453772.42,CATALINA AV N                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,PIMA ST E                     ,        ,N ,CATALINA                                ,AV  ,E ,PIMA                                    ,ST  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1041966.589895013719797,451161.68996062874794,24370,1801180389  ,199563,2,2018-01-18T00:00:00.000Z,1356,THU,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1041966.59,451161.69,HUNTINGTON PARK DR N          ,INSIDE                                                 ,TUCSON              ,Approximately,5    ,Feet,S ,From,SPEEDWAY BL E                 ,        ,N ,HUNTINGTON PARK                         ,DR  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1801180389.pdf,,,,,
993124.06003937125206,449292.779855646193027,24380,1809300098  ,205238,2,2018-09-30T00:00:00.000Z,0233,SUN,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,993124.06,449292.78,6TH AV N                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,UNIVERSITY BL E               ,        ,N ,6TH                                     ,AV  ,E ,UNIVERSITY                              ,BL  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED                                     ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1809300098.pdf,,,,,
993124.06003937125206,449292.779855646193027,24381,1805020486  ,202117,2,2018-05-02T00:00:00.000Z,2121,WED,0,1,0,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,993124.06,449292.78,6TH AV N                      ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,UNIVERSITY BL E               ,        ,N ,6TH                                     ,AV  ,E ,UNIVERSITY                              ,BL  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",OTHER                                                  ,PEDALCYCLIST             ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2018\1805020486.pdf,,,,,
1024091.5,445927.93996062874794,24382,1711260418  ,198326,2,2017-11-26T00:00:00.000Z,1956,SUN,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1024091.5,445927.94,BROADWAY BL E                 ,,TUCSON              ,Approximately,UNK  ,Feet,E ,From,PARK PLACE DR E               ,        ,E ,BROADWAY                                ,BL  ,E ,PARK PLACE                              ,DR  ,DARK-LIGHTED                                           ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLIST             ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1711260418.pdf,,,,,
1024091.5,445927.93996062874794,24391,1903180536  ,209334,2,2019-03-18T00:00:00.000Z,1708,MON,0,0,0,3204      ,3204-PROP DMG TRAF ACCIDENT/BICYCLE                    ,1024091.5,445927.94,BROADWAY BL E                 ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,S ,From,PARK PLACE DR E               ,        ,E ,BROADWAY                                ,BL  ,E ,PARK PLACE                              ,DR  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",OTHER                                                  ,PEDALCYCLE               ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2019\1903180536.pdf,,,,,
1016628.31003937125206,451831.479986876249313,24417,1405150405  ,169446,2,2014-05-15T00:00:00.000Z,1721,THU,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1016628.31,451831.48,N SWAN RD                     ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E BELLEVUE ST                 ,        ,E ,BELLEVUE                                ,ST  ,N ,SWAN                                    ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,CONTROLLED ACCESS - THRU ROADWAY                       ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1022167.779855642467737,439387.520013123750687,24448,1602140316  ,181868,2,2016-02-14T00:00:00.000Z,1444,SUN,0,1,1,3114      ,3114-INJURY TRAF ACCIDENT/HIT & RUN/BICYCLE            ,1022167.78,439387.52,CRAYCROFT RD S                ,INSIDE                                                 ,TUCSON              ,Approximately,50   ,Feet,S ,From,25TH ST E                     ,        ,E ,25TH                                    ,ST  ,S ,CRAYCROFT                               ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
994061.25,456115.910104990005493,24482,1708080419  ,195486,2,2017-08-08T00:00:00.000Z,1511,TUE,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,994061.25,456115.91,E GRANT RD                    ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N GERONIMO AV                 ,        ,N ,GERONIMO                                ,AV  ,E ,GRANT                                   ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,FOUR-WAY INTERSECTION                                  ,"2-WAY, NOT DIVIDED WITH CONT LEFT TURN LANE            ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1708080419.pdf,,,,,
1039216.029855642467737,451152.43996062874794,24486,1405210283  ,169073,2,2014-05-21T00:00:00.000Z,1411,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1039216.03,451152.44,E SPEEDWAY BL                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,N MAGUIRE AV                  ,        ,N ,MAGUIRE                                 ,AV  ,E ,SPEEDWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
986160.81988188996911,440074.87992125749588,24516,1605070390  ,183841,2,2016-05-07T00:00:00.000Z,1657,SAT,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,986160.82,440074.88,GRANDE AV S                   ,INSIDE                                                 ,TUCSON              ,Approximately,200  ,Feet,N ,From,MISSION RD S                  ,        ,S ,GRANDE                                  ,AV  ,S ,MISSION                                 ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2016\1605070390.pdf,,,,,
1003616.729986876249313,424497.640091866254807,24553,1705310090  ,193987,2,2017-05-31T00:00:00.000Z,0448,WED,0,1,0,3214      ,3214-PROP DMG TRAF ACCIDENT/HIT & RUN/BICYCLE          ,1003616.73,424497.64,E IRVINGTON RD                ,INSIDE                                                 ,TUCSON              ,Approximately,5    ,Feet,E ,From,E BENSON HY                   ,        ,E ,BENSON                                  ,HY  ,E ,IRVINGTON                               ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,FOUR-WAY INTERSECTION                                  ,"2-WAY, DIVIDED, UNPROT (PAINTED > 4 FEET) MEDIAN       ",REAR END (FRONT TO REAR)                               ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1705310090.pdf,,,,,
1048539.43996062874794,441900.529855646193027,24559,1406230147  ,169615,2,2014-06-23T00:00:00.000Z,0649,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1048539.44,441900.53,S HARRISON RD                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,E MAGDALENA RD                ,        ,S ,HARRISON                                ,RD  ,E ,MAGDALENA                               ,RD  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION (WITHIN)          ,T-INTERSECTION                                         ,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
998019.75,465039.970144353806973,24567,1603070414  ,182354,2,2016-03-07T00:00:00.000Z,1522,MON,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,998019.75,465039.97,MOUNTAIN AV N                 ,INSIDE                                                 ,TUCSON              ,N/A,     ,N/A,  ,At,ELLIS RD E                    ,        ,E ,ELLIS                                   ,RD  ,N ,MOUNTAIN                                ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - DRIVEWAY                       ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1029322.87007873877883,445769.950131230056286,24616,1503230358  ,174845,2,2015-03-23T00:00:00.000Z,1811,MON,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1029322.87,445769.95,E BROADWAY BL                 ,INSIDE                                                 ,TUCSON              ,Approximately,95   ,Feet,W ,From,N AVENIDA NATACHEE            ,        ,N ,AVENIDA NATACHEE                        ,    ,E ,BROADWAY                                ,BL  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, DIVIDED POSITIVE MEDIAN BARRIER                 ","SIDESWIPE, SAME DIRECTION                              ",                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
997848.140091862529516,450119.339895009994507,24756,1602110004  ,181794,2,2016-02-11T00:00:00.000Z,1057,   ,0,0,1,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,997848.14,450119.34,E 2ND ST                      ,INSIDE                                                 ,TUCSON              ,Approximately,0    ,N/A,N ,At,N PALM                        ,        ,E ,2ND                                     ,ST  ,N ,PALM                                    ,DR  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,CONTROLLED ACCESS - INTERSECTION (WITHIN)              ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",UNKNOWN                                                ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
998434.470144357532263,455979.640091866254807,24764,1407140361  ,170361,2,2014-07-14T00:00:00.000Z,1804,MON,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,998434.47,455979.64,N HIGHLAND AV                 ,INSIDE                                                 ,TUCSON              ,Approximately,60   ,Feet,N ,From,E GRANT RD                    ,        ,E ,GRANT                                   ,RD  ,N ,HIGHLAND                                ,AV  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - ALLEY-ACCESS-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",ANGLE (FRONT TO SIDE) (OTHER THAN LEFT TURN)           ,                         ,TPD_TRAFFIC_INCIDENTS,,,,,,
1045484.850065615028143,459391.529855646193027,24826,1705030504  ,193343,2,2017-05-03T00:00:00.000Z,1858,WED,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1045484.85,459391.53,CATALINA HY E                 ,INSIDE                                                 ,TUCSON              ,Approximately,500  ,Feet,N ,From,TANQUE VERDE RD E             ,        ,E ,CATALINA                                ,HY  ,E ,TANQUE VERDE                            ,RD  ,DUSK                                                   ,CLEAR                                                  ,                         ,NOT JUNCTION RELATED                                   ,,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1705030504.pdf,,,,,
1011398.5,449131.75,24828,1710130306  ,197174,2,2017-10-13T00:00:00.000Z,1142,FRI,0,0,0,3104      ,3104-INJURY TRAFFIC ACCIDENT/BICYCLE                   ,1011398.5,449131.75,4TH ST E                      ,INSIDE                                                 ,TUCSON              ,Approximately,UNK  ,Feet,W ,From,ALVERNON WY N                 ,        ,E ,4TH                                     ,ST  ,N ,ALVERNON                                ,WY  ,DAYLIGHT                                               ,CLEAR                                                  ,                         ,NON-CONTROLLED ACCESS - INTERSECTION-RELATED           ,T-INTERSECTION                                         ,"2-WAY, NOT DIVIDED                                     ",SINGLE VEHICLE                                         ,                         ,TPD_TRAFFIC_INCIDENTS,\\central\data\Transportation\Traffic\Accident Data\2017\1710130306.pdf,,,,,
